word	sentiment
unlogisch	-1.0
unlustig	-0.7
unlustiger	-0.7
unlustiger	-1.0
unmässig	-1.0
unmanierlich	-1.0
unmassgeblich	-1.0
unmenschlich	-1.0
unmoralisch	-1.0
unmotiviert	-0.7
unnötiger	-1.0
unnütz	-1.0
unnützlich	-1.0
unnachahmlich	1.0
unnatürlich	-0.7
unordentlich	-1.0
unpünktlich	-1.0
unpassend	-1.0
unpopulär	-0.7
unprätentiös	0.7
unpraktisch	-1.0
unproduktiv	-0.7
unprofessionell	-1.0
unqualifiziert	-0.7
unrühmlich	-0.7
unrealisierbar	-1.0
unrealistisch	-1.0
unrecht	-1.0
unrechtmäßigen	-1.0
unrechtmässig	-1.0
unredlich	-1.0
unreflektiert	-1.0
unreif	-0.7
unrichtig	-1.0
unruhig	-1.0
unsanft	-1.0
unschätzbar	1.0
unschön	-1.0
unscheinbar	-1.0
unschlüssig	-0.7
unschlagbar	1.0
unschuldig	1.0
unselbständig	-1.0
unselbstständig	-1.0
unselig	-1.0
unsensibel	-1.0
unsicher	-0.7
unsinnig	-1.0
unsittlich	-1.0
unsozial	-1.0
unspektakulär	-1.0
unstrittig	0.7
unsympatisch	-1.0
untätig	-1.0
untüchtig	-0.7
untalentiert	-1.0
untauglich	-1.0
unterbelichtet	-1.0
unterbinden	-0.7
unterdrückerisch	-1.0
unterentwickelt	-0.7
unterernährt	-0.7
unterernährte	-1.0
unterfordert	-1.0
unterhalten	1.0
unterhaltsam	1.0
unterjubeln	-1.0
unterkühlt	-0.7
unterlegen	-0.7
unterlegt	1.0
unterliegen	-0.7
untermenschen	-1.0
unterminieren	-0.7
unternehmungslustig	0.7
unterordnen	-0.7
unterqualifiziert	-1.0
unterrichtet	0.7
untersagen	-1.0
unterschätzen	-0.7
unterschieben	-1.0
unterschlagen	-0.7
unterschwellig	-0.7
unterstützen	0.7
unterstützend	1.0
unterstellen	-0.7
untertreiben	-1.0
unterwürfig	-1.0
unterwerfen	-0.7
untröstlich	-1.0
untrüglich	0.7
untragbar	-1.0
untreu	-1.0
unumschränkt	0.7
unumstösslich	0.7
unumstritten	0.7
unverantwortbar	-1.0
unverantwortlich	-1.0
unverbesserlich	-1.0
unverblümt	1.0
unverdächtig	1.0
unverdient	-1.0
unverdorben	1.0
unverdrossen	0.7
unverfälscht	1.0
unverfügbar	-0.7
unverfroren	-1.0
unvergütet	-0.7
unverhältnismässig	-1.0
unverhohlen	-0.7
unverkrampft	0.7
unverletzt	1.0
unvernünftig	-1.0
unversöhnlich	-1.0
unverschämt	-1.0
unversehrt	1.0
unverstanden	-1.0
unvertretbar	-1.0
unverwüstlich	0.7
unverwundbar	1.0
unverzagt	0.7
unverzeihlich	-1.0
unverzichtbarsten	-1.0
unvoreingenommen	1.0
unvorsichtig	-1.0
unvorteilhaft	-0.5
unwählbar	-1.0
unwürdig	-1.0
unwürdiger	-1.0
unwahr	-1.0
unwiderstehlich	1.0
unwillig	-0.7
unwillkommen	-1.0
unwirklich	-1.0
unwirsch	-1.0
unwissend	-1.0
unwissentlich	-0.7
unzufrieden	-1.0
unzugänglich	-1.0
unzulänglich	-1.0
unzumutbar	-1.0
unzurechnungsfähig	-1.0
unzureichend	-1.0
unzutreffend	-1.0
unzuverlässig	-1.0
unzweckmässig	-1.0
unzweifelhaft	0.7
urbar	0.7
urkomisch	1.0
urlaubsreif	-1.0
utopisch	-1.0
väterlich	0.7
validieren	1.0
variabel	0.7
vaterlandslos	-0.7
vaterlos	-0.7
vegetieren	-0.7
verächtlich	-1.0
verängstigt	-1.0
veräppeln	-1.0
verärgern	-1.0
verärgert	-1.0
veröden	-0.7
verübeln	-1.0
verüben	-1.0
verabreden	0.7
verabscheuen	-1.0
verabscheuungswürdig	-1.0
verachten	-1.0
verachtet	-1.0
veralbern	-1.0
verantworten	-0.7
verantwortungsbewusst	1.0
verantwortungslos	-1.0
verantwortungsvoll	1.0
verargen	-1.0
verarmen	-0.7
verarmt	-0.7
verarschen	-0.7
verausgaben	-0.7
verbünden	0.7
verbürgen	0.7
verballhornen	-1.0
verbannen	-1.0
verbeissen	-1.0
verbergen	-0.7
verbessern	0.7
verbieten	-1.0
verbittert	-1.0
verblöden	-1.0
verblödet	-1.0
verblüffen	1.0
verblüffend	0.7
verblendet	-1.0
verblichen	-1.0
verbluten	-1.0
verbockt	-1.0
verbogen	-1.0
verborgen	-0.7
verbrämen	-1.0
verbrühen	-1.0
verbraucht	-1.0
verbrechen	-1.0
verbrecherisch	-1.0
verbreiten	-0.3
verbrennen	-0.7
verbriefen	0.7
verbummeln	-0.7
verdächtig	-1.0
verdächtigen	-0.7
verdammen	-1.0
verdammt	-1.0
verdammte	-1.0
verdauen	0.7
verdeckt	-0.7
verderben	-1.0
verdeutlichen	0.7
verdienstvoll	1.0
verdient	1.0
verdonnern	-1.0
verdorben	-1.0
verdorren	-0.7
verdrängen	-0.7
verdrecken	-1.0
verdrehen	-0.7
verdriessen	-1.0
verdriesslich	-1.0
verdrossen	-1.0
verdruckst	-0.7
verdursten	-1.0
verehren	1.0
verehrt	1.0
verehrungswürdig	1.0
vereinsamt	-0.7
vereinzelt	-0.7
vereiteln	-0.7
vereitert	-1.0
verelenden	-1.0
verenden	-0.7
verfälschen	-1.0
verfälscht	-1.0
verführbar	-0.7
verführen	-1.0
verfallen	-0.7
verfassungsfeindlich	-1.0
verfassungsgemäss	1.0
verfassungskonform	1.0
verfassungstreu	1.0
verfehlen	-0.7
verfehlt	-1.0
verfeindet	-1.0
verfickt	-1.0
verfluchen	-1.0
verflucht	-1.0
verfluchten	-1.0
verfolgen	-1.0
verformt	-1.0
verfressen	-1.0
vergällen	-1.0
vergönnen	1.0
vergöttern	1.0
vergöttert	1.0
vergammeln	-0.7
vergammelt	-1.0
vergeben	0.7
vergeblich	-1.0
vergebnlich	-0.7
vergehen	-0.7
vergelten	-0.7
vergessen	-0.7
vergesslich	-1.0
vergewaltigen	-1.0
vergiessen	-1.0
vergnügen	1.0
vergnüglich	0.7
vergnügt	1.0
vergnügungssüchtig	-0.7
vergrämt	-1.0
vergrätzen	-1.0
vergrätzt	-1.0
vergraulen	-1.0
vergreifen	-0.7
verhängnisvoll	-1.0
verhärtet	-1.0
verhätschelt	-0.7
verhöhnen	-0.3
verhöhnt	-1.0
verhalten	-1.0
verhaltensgestört	-1.0
verhandlungsfähig	0.7
verharmlosen	-1.0
verharren	-1.0
verhasst	-1.0
verheerend	-1.0
verheilt	1.0
verheimlichen	-0.7
verheissen	0.7
verheissungsvoll	1.0
verhelfen	0.7
verherrlichen	-0.7
verhexen	-1.0
verhindern	-1.0
verhindert	-0.7
verhohnepipeln	-1.0
verhungern	-1.0
verjagen	-1.0
verkühlen	-1.0
verkümmern	-0.7
verkalkulieren	-0.7
verkehrssicher	1.0
verkehrstauglich	1.0
verkehrsuntauglich	-1.0
verkehrt	1.0
verkennen	-0.7
verklagen	-1.0
verklauseln	0.7
verklausulieren	0.7
verklemmt	-0.7
verknacken	-1.0
verknacksen	-0.7
verknallt	0.7
verkneifen	-1.0
verkniffen	-0.7
verknusen	-0.7
verkohlen	-0.7
verkommen	-1.0
verkorkst	-1.0
verkrüppelt	-0.7
verkraften	-0.7
verkrampft	-0.7
verlässlich	1.0
verlachen	-1.0
verladen	-0.7
verlassen	-0.7
verlaub	-1.0
verlebt	-1.0
verleiden	-1.0
verlernen	-0.7
verletzbar	-1.0
verletzen	-1.0
verletzend	-1.0
verletzt	-1.0
verletzungsfrei	0.7
verleumden	-1.0
verlieben	1.0
verliebt	1.0
verlieren	-0.7
verlocken	-1.0
verlockend	1.0
verlogen	-1.0
verlogener	-1.0
verloren	-0.7
verloren_gegangen	-0.7
verlorengegangen	-0.7
verlottern	-1.0
verlottert	-1.0
verlumpt	-1.0
verlustbringend	-1.0
verlustfrei	0.7
verlustreich	-1.0
vermögend	0.7
vermaledeien	-1.0
vermasseln	-0.7
vermeintlich	-1.0
vermiesen	-1.0
vermisst	-0.7
vermurkst	-1.0
vernünftig	1.0
vernachlässigen	-1.0
vernachlässigt	-1.0
verneinen	-1.0
vernichtend	-1.0
verniedlichen	-1.0
verpönen	-1.0
verpönt	-1.0
verpacken	-0.7
verpassen	-0.7
verpennen	-0.7
verpetzen	-1.0
verpfeifen	-1.0
verpflichten	1.0
verpissen	-1.0
verplappern	-0.7
verprügeln	-1.0
verprellen	-1.0
verquer	-0.7
verrückt	-1.0
verraten	-0.7
verrecken	-1.0
verrottet	-1.0
verrucht	-1.0
verrufen	-1.0
versäumen	-0.7
versöhnen	0.7
versöhnlich	1.0
versüssen	0.7
versagen	-1.0
versauen	-1.0
verschämt	-0.7
verschärft	-0.7
verschätzen	-0.7
verschüchtert	-0.7
verschaukeln	-0.7
verscheiden	-0.7
verscheissern	-1.0
verschieden	-1.0
verschiessen	-1.0
verschissenen	-1.0
verschläft	-1.0
verschlafen	-0.7
verschlagen	-1.0
verschlechtern	-0.7
verschleimt	-1.0
verschliessen	-0.7
verschlossen	-1.0
verschluckt	-1.0
verschmähen	-0.7
verschmerzen	1.0
verschmitzt	0.7
verschnupft	-1.0
verschollen	-0.7
verschorft	-1.0
verschossen	0.7
verschrecken	-1.0
verschreckt	-1.0
verschrien	-1.0
verschroben	-1.0
verschusseln	-0.7
verschwören	-0.7
verschwörerisch	-0.7
verschweigen	-1.0
verschwenderisch	-0.7
verschwiegen	1.0
verschwinden	-0.7
verschwindet	-0.7
verschwitzen	-0.7
verschwitzt	-1.0
verschwunden	-0.7
versehren	-1.0
versehrt	-1.0
versetzen	-0.7
verseucht	-1.0
versichern	1.0
versieben	-0.7
versiert	1.0
versifft	-1.0
versifften	-1.0
versklaven	-1.0
verslumen	-1.0
versnobt	-0.7
versoffen	-1.0
verspäten	-0.7
versprechen	1.0
verständig	1.0
verständigen	0.7
verständlich	0.3
verständnislos	-0.7
verständnisvoll	1.0
verstören	-1.0
verstümmeln	-1.0
verstaubt	-1.0
verstaubte	-1.0
verstauchen	-0.7
versteckt	-0.7
verstehen	0.0
verstellt	-0.3
versterben	-0.7
verstimmen	-1.0
verstimmt	-1.0
verstockt	-1.0
verstohlen	-1.0
verstorben	-1.0
verstossen	-1.0
versumpfen	-1.0
versypht	-1.0
versyphten	-1.0
vertauschen	-0.7
verteidigen	1.0
verteuern	-1.0
verteufeln	-1.0
verticken	-1.0
verträumt	-0.7
vertragen	0.7
vertrauenerweckend	1.0
vertrauensbildend	1.0
vertrauenserweckend	1.0
vertrauensfördernd	1.0
vertrauensvoll	1.0
vertrauenswürdig	1.0
vertrocknen	-0.7
verundeutlichen	-1.0
verunglimpfen	-1.0
verunklaren	-1.0
verunmöglichen	-0.7
verunsichert	-0.7
verurteilen	-1.0
vervollkommnen	0.7
verwöhnt	-0.7
verwünschen	-1.0
verwachsen	-1.0
verwahrlosen	-1.0
verwahrlost	-1.0
verwaisen	-0.7
verwarnen	-1.0
verwechseln	-0.7
verwehren	-1.0
verweigern	-1.0
verwerfen	-0.7
verwerflich	-1.0
verwesen	-0.7
verwestlichen	-1.0
verwirren	-1.0
verwirrend	-1.0
verwirrt	-1.0
verwitwen	-0.7
verworfen	-1.0
verwundbar	-1.0
verwunden	-1.0
verwundern	-1.0
verwundet	-1.0
verzärtelt	-0.7
verzögern	-1.0
verzücken	1.0
verzückt	1.0
verzagen	-1.0
verzagt	-1.0
verzaubern	1.0
verzaubert	0.7
verzeihen	0.7
verzeihend	0.7
verzogen	-0.7
verzweifeln	-1.0
verzweifelt	-1.0
vielbeschworen	0.7
vielfältig	0.7
vielgepriesen	1.0
vielseitig	1.0
vielversprechend	1.0
virtuos	1.0
vital	0.7
vogelfrei	-0.7
voll_gefressen	-0.7
voll_gestopft	-0.7
voll_spucken	-0.7
vollgefressen	-0.7
vollgestopft	-0.7
vollhorst	-1.0
vollmundig	-0.7
vollschlank	0.7
vollspucken	-0.7
vollstopfen	-0.7
vollstramm	-1.0
volltrunken	-1.0
voluminös	-0.7
vor	-0.0
voranstellen	0.7
vorarbeiten	0.7
voraussetzen	-1.0
vorbelastet	-0.7
vorbestimmt	1.0
vorbestraft	-0.7
vorbeugen	0.7
vorbeugend	0.7
vorbildlich	1.0
vordergründig	-1.0
vorenthalten	-0.7
vorflunkern	-1.0
vorgaukeln	-0.7
vorgeben	-0.7
vorgeblich	-1.0
vorgeschoben	-1.0
vorgetäuscht	-1.0
vorheucheln	-1.0
vorknöpfen	-0.7
vorlügen	-1.0
vorlaut	-1.0
vorlieb_nehmen	1.0
vorliebnehmen	1.0
vormachen	-0.7
vornehm	0.7
vorsätzlich	-1.0
vorschützen	-0.7
vorschieben	-1.0
vorschreiben	-0.7
vorschriftsmässig	1.0
vorschwindeln	-0.7
vorsichtig	0.7
vorsorglich	0.7
vorspiegeln	-0.7
vorspielen	-0.7
vortäuschen	-1.0
vortrefflich	1.0
vorurteilsfrei	1.0
vorurteilslos	1.0
vorverurteilen	-1.0
vorwerfen	-1.0
vorwurfsvoll	-1.0
vorzüglich	1.0
vorzeigbar	1.0
vorziehen	0.7
vorzudrängeln	-1.0
vulgär	-1.0
wählbar	0.3
wählen	0.3
würdelos	-0.7
würdevoll	0.7
würdig	0.7
würdigen	1.0
würgen	-1.0
wüst	-1.0
wüten	1.0
wütend	-1.0
wach	0.7
wacker	1.0
wagemutig	0.7
wagen	0.7
waghalsig	0.7
wahlberechtigt	1.0
wahnsinnig	-1.0
wahr	1.0
wahrhaft	1.0
wahrhaftig	1.0
wahrheitsgemäss	1.0
wandlungsfähig	1.0
wankelmütig	-0.7
warnen	-0.7
wegekeln	-1.0
weggeworfen	-0.7
wegklatschen	-1.0
wegloben	-0.7
wegmachen	-1.0
wegschicken	-0.7
wegstecken	0.7
wegwünschen	-1.0
wegweisend	1.0
wegwerfen	-1.0
wegzublocken	-1.0
weh	-1.0
wehklagen	-1.0
wehleidig	-1.0
wehleidiger	-1.0
wehmütig	-1.0
wehrdienstfahig	0.7
wehren	-1.0
wehrlos	-0.7
wehrlose	-1.0
wehrtauglich	0.7
wehruntauglich	-1.0
weichen	0.7
weigern	-1.0
weihen	-0.7
weinen	-1.0
weise	1.0
weismachen	-0.7
weisungsbefugt	1.0
weitgereist	1.0
weitschweifig	-0.7
weitsichtig	1.0
welt_im_chaos	-1.0
weltfremd	-1.0
weltgewandt	0.7
weltmännisch	1.0
weltoffen	1.0
wendig	0.7
wertgestellt	0.7
wertlos	-0.7
wertschätzen	1.0
wertvoll	1.0
wettbewerbsfähig	1.0
wettern	-1.0
wichsen	-1.0
wichtig	0.7
widerlich	-1.0
widerlichsten	-1.0
widerrufen	-1.0
widerspenstig	-0.7
widersprechen	-1.0
widerstandsfähig	1.0
widerstandslos	-1.0
widerstehen	-0.7
widerstrebend	-0.7
widerwärtig	-1.0
widerwillig	-0.7
widmen	-0.7
widrig	-1.0
wieder	0.0
wild	-1.0
willenlos	-1.0
willig	0.7
willkommen	1.0
wimmern	-1.0
winseln	-1.0
winzig	-0.7
wirklichkeitsfremd	-1.0
wirkungslos	-0.7
wissbegierig	1.0
wissen	0.7
wissensdurstig	1.0
witzig	1.0
wohl_geformt	1.0
wohl_tun	0.7
wohlerzogen	0.7
wohlgeformt	1.0
wohlgesinnt	0.7
wohlgesonnen	0.7
wohlhabend	0.7
wohlig	0.7
wohlmeinend	0.7
wohltuend	0.7
wohltun	0.7
wohlwollend	1.0
wohnungslos	-1.0
wolkenlos	0.7
wortgewaltig	1.0
wortgewandt	1.0
wortreich	1.0
wund	-1.0
wunderbar	1.0
wunderschön	1.0
wundervoll	1.0
wurmen	-1.0
wurstig	-0.7
zäh	-0.7
zähmen	1.0
zähneknirschend	-0.7
zänkisch	-1.0
zärtlich	1.0
zögerlich	-1.0
zögern	-0.7
zügellos	-0.7
zügeln	1.0
zünftig	0.7
zürnen	-1.0
zagen	-0.7
zaghaft	-0.7
zahlreich	0.7
zahlungskräftig	0.7
zahlungsunfähig	-0.7
zahm	0.7
zanksüchtig	-1.0
zart	0.7
zart_besaitet	-1.0
zartbesaitet	-1.0
zauberhaft	1.0
zauderhaft	-1.0
zaudern	-0.7
zeihen	-1.0
zelebrieren	0.7
zerbeult	-0.7
zeremoniell	0.7
zerfallen	-0.7
zerfetzt	-1.0
zermürben	-0.7
zerrütten	-0.7
zerschießen	-0.7
zerschrammen	-0.7
zerstören	-1.0
zerstörerisch	-1.0
zerstört	-1.0
zerstreut	-1.0
zetern	-1.0
zeugungsfähig	0.7
zeugungsunfähig	-0.7
zicken	-1.0
zickig	-0.7
ziehen	-0.7
zielbewusst	0.7
zielgerichtet	1.0
zielgesteuert	0.7
ziellos	-1.0
zielorientiert	0.7
zielsicher	1.0
zielstrebig	0.7
ziepen	-0.7
zig	0.7
zigtausende	-0.3
zimperlich	-1.0
zittern	-0.7
zollen	1.0
zornig	-1.0
zu	0.0
zubilligen	0.7
zuckerkrank	-1.0
zufügen	-0.7
zufrieden	1.0
zufrieden_geben	1.0
zufrieden_sein	1.0
zufrieden_stellen	0.7
zufriedengeben	1.0
zufriedenstellen	0.7
zufriedenstellend	1.0
zugeben	-0.7
zugeknöpft	-0.7
zugestehen	0.7
zugrunde	-1.0
zukunftsträchtig	1.0
zukunftsweisend	1.0
zulassen	1.0
zurückgeblieben	-0.7
zurückgezogen	-0.7
zurückhalten	1.0
zurückscheuen	-1.0
zurückschrecken	-1.0
zurückstecken	0.7
zurücktreten	-0.7
zurückweisen	-0.7
zurückweisend	-1.0
zuraten	1.0
zurechnungsfähig	1.0
zurechtgestutzt	-1.0
zurechtstutzen	-1.0
zurechtweisen	-1.0
zurhöllemitmerkel	-1.0
zusätzlich	-0.7
zusagen	1.0
zusammenbrechen	-0.7
zusammenkrümmen	-1.0
zusammenrotten	-1.0
zusammenstauchen	-1.0
zusammenzumerkseln	-1.0
zuscheißen	-1.0
zusetzen	-1.0
zusichern	1.0
zustehend	1.0
zustimmen	0.7
zutrauen	0.7
zutreffend	1.0
zuverlässig	1.0
zuversichtlich	1.0
zuversichtslos	-1.0
zuvorkommend	0.7
zuwider	0.3
zuwider_sein	-1.0
zuwiderhandeln	-1.0
zwanghaft	-1.0
zwangseingewiesen	-1.0
zwangsgestört	-1.0
zweckfrei	-1.0
zwecklos	-1.0
zweckmässig	1.0
zweifelhaft	-1.0
zweifeln	-0.7
zweifelnd	-1.0
zwergenhaft	-0.7
zwingen	-1.0
zynisch	-1.0
Idiotentest	-1.0
Großverdienende	-0.7
Mietenwahnsinn	-1.0
rechtsextreme	-1.0
AfD-Mob	-1.0
NoAfD	-1.0
sogAfD	-1.0
Staatsfernsehen	-0.7
rechtspopulistische	-1.0
Reisewarnung	-0.7
Migrantenproblem	-1.0
Pfiffe	-1.0
Kommerzialisierung	-0.7
Schlankheitswahn	-1.0
zerfleischen	-1.0
Highlight	1.0
gähn	-0.7
Gähn	-0.7
Partytruppe	-0.3
Sympath	-0.7
Emotion	0.7
Geschrei	-1.0
rasistenschwein	-1.0
fucken	-1.0
verschwenden	-0.7
Fußball-Chaoten	-1.0
Katastrophe	-1.0
kacke	-1.0
ekelhaft	-1.0
Ende	0.0
